time="2026-09-22T09:01:10Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
time="2026-09-22T09:01:10Z" level=warning msg="/home/runner/work/hms-nightly-integration/hms-nightly-integration/hms-simulation-environment/docker-compose.hardware.yaml: the attribute `version` is obsolete, it will be ignored, please remove it to avoid potential confusion"
cray-reds-1  | 2026/09/22 08:29:26 Starting reds
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Enclosure/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Mezz0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Mezz0/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Managers HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Managers/MCU0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/ResetActionInfo HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/Controls HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:PowerAPI init called
x1000c0s2b1-1       | INFO:root:PowerAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/Controls/NodePowerLimit HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/NetworkAdapters HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node0/NetworkAdapters/HPCNet0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/EthernetInterfaces HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/EthernetInterfaces/HPCNet0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/EthernetInterfaces/ManagementEthernet HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Processors HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Processors/CPU0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Processors/CPU1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM6 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM12 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM11 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM3 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM9 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM7 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM8 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM10 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM13 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM14 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM2 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM4 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM5 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node0/Memory/DIMM15 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/ResetActionInfo HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/Controls HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:PowerAPI init called
x1000c0s2b1-1       | INFO:root:PowerAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/Controls/NodePowerLimit HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/Power HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/NetworkAdapters HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Chassis/Node1/NetworkAdapters/HPCNet0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/EthernetInterfaces HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/EthernetInterfaces/HPCNet0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/EthernetInterfaces/ManagementEthernet HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Processors HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Processors/CPU0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Processors/CPU1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM7 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM11 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM2 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM6 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM8 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM12 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM13 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM5 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM9 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM14 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM3 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM15 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM4 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.42 - - [22/Sep/2026 08:30:06] "GET /redfish/v1/Systems/Node1/Memory/DIMM10 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:26] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:26] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:26] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.38 - - [22/Sep/2026 08:30:30] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.45 - - [22/Sep/2026 08:30:33] "GET /redfish/v1/ HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.38 - - [22/Sep/2026 08:30:35] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:36] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:36] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:36] "[33mGET /redfish/v1/Systems/Self HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:36] "[33mGET /redfish/v1/Chassis/RackMount/Baseboard HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:EventServiceAPI init called
x1000c0s2b1-1       | INFO:root:EventServiceAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "GET /redfish/v1/EventService HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[33mGET /redfish/v1/Chassis/1 HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI POST called
x1000c0s2b1-1       | INFO:root:CreateSubscription called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[35m[1mPOST /redfish/v1/EventService/Subscriptions HTTP/1.1[0m" 201 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:EventServiceAPI init called
x1000c0s2b1-1       | INFO:root:EventServiceAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "GET /redfish/v1/EventService HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI POST called
x1000c0s2b1-1       | INFO:root:CreateSubscription called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:30:37] "[35m[1mPOST /redfish/v1/EventService/Subscriptions HTTP/1.1[0m" 201 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.38 - - [22/Sep/2026 08:30:40] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:56] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:56] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:30:56] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.45 - - [22/Sep/2026 08:31:01] "GET /redfish/v1/ HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:01] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:01] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:01] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:01] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:02] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:02] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:02] "GET /redfish/v1/EventService/Subscriptions/2 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:31:02] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:26] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:26] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:26] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.45 - - [22/Sep/2026 08:31:33] "GET /redfish/v1/ HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.44 - - [22/Sep/2026 08:31:38] "[31m[1mGET /redfish/v1/Chassis/Self HTTP/1.1[0m" 401 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.44 - - [22/Sep/2026 08:31:38] "[31m[1mGET /redfish/v1/Chassis/Enclosure HTTP/1.1[0m" 401 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.44 - - [22/Sep/2026 08:31:38] "[31m[1mGET /redfish/v1/Chassis/RackMount HTTP/1.1[0m" 401 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.44 - - [22/Sep/2026 08:31:38] "[31m[1mGET /redfish/v1/Chassis/1 HTTP/1.1[0m" 401 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.44 - - [22/Sep/2026 08:31:38] "[31m[1mGET /redfish/v1/UpdateService/FirmwareInventory HTTP/1.1[0m" 401 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:56] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:56] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:31:56] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.45 - - [22/Sep/2026 08:32:02] "GET /redfish/v1/ HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:32:27] "GET /redfish/v1/Systems/Node0 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:32:27] "GET /redfish/v1/Systems/Node1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.24 - - [22/Sep/2026 08:32:27] "GET /redfish/v1/Managers/BMC HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.45 - - [22/Sep/2026 08:32:34] "GET /redfish/v1/ HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:41] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:41] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:42] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionCollectionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:42] "GET /redfish/v1/EventService/Subscriptions HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:root:SubscriptionAPI init called
x1000c0s2b1-1       | INFO:root:SubscriptionAPI GET called
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:42] "GET /redfish/v1/EventService/Subscriptions/1 HTTP/1.1" 200 -
x1000c0s2b1-1       | INFO:werkzeug:172.18.0.28 - - [22/Sep/2026 08:32:42] "[33mGET /redfish/v1/Registries/iLO HTTP/1.1[0m" 404 -
